id,etapa,tipo,nome,componente
ef-comp-ma-oc-medidas-de-temperatura-em-grau-celsius-construcao-de-graficos-para-indicar-a-variacao-da-temperatura-minima-e-maxima-medida-em-um-dado-dia-ou-em-uma-semana,EF,oc,Medidas de temperatura em grau Celsius: construção de gráficos para indicar a variação da temperatura (mínima e máxima) medida em um dado dia ou em uma semana,ef-comp-ma
ef-comp-ma-oc-medidas-de-tempo-intervalo-de-tempo-uso-do-calendario-leitura-de-horas-em-relogios-digitais-e-ordenacao-de-datas,EF,oc,"Medidas de tempo: intervalo de tempo, uso do calendário, leitura de horas em relógios digitais e ordenação de datas",ef-comp-ma
ef-comp-ma-oc-medidas-de-tempo-leitura-de-horas-em-relogios-digitais-e-analogicos-duracao-de-eventos-e-reconhecimento-de-relacoes-entre-unidades-de-medida-de-tempo,EF,oc,"Medidas de tempo: leitura de horas em relógios digitais e analógicos, duração de eventos e reconhecimento de relações entre unidades de medida de tempo",ef-comp-ma
ef-comp-ma-oc-medidas-de-tempo-leitura-de-horas-em-relogios-digitais-e-analogicos-duracao-de-eventos-e-relacoes-entre-unidades-de-medida-de-tempo,EF,oc,"Medidas de tempo: leitura de horas em relógios digitais e analógicos, duração de eventos e relações entre unidades de medida de tempo",ef-comp-ma
ef-comp-ma-oc-medidas-de-tempo-unidades-de-medida-de-tempo-suas-relacoes-e-o-uso-do-calendario,EF,oc,"Medidas de tempo: unidades de medida de tempo, suas relações e o uso do calendário",ef-comp-ma
ef-comp-ma-oc-medidas-de-tendencia-central-e-de-dispersao,EF,oc,Medidas de tendência central e de dispersão,ef-comp-ma
ef-comp-ma-oc-multiplos-e-divisores-de-um-numero-natural,EF,oc,Múltiplos e divisores de um número natural,ef-comp-ma
ef-comp-ma-oc-multiplos-e-divisores-de-um-numero-natural-numeros-primos-e-compostos,EF,oc,Múltiplos e divisores de um número natural Números primos e compostos,ef-comp-ma
ef-comp-ma-oc-necessidade-dos-numeros-reais-para-medir-qualquer-segmento-de-reta,EF,oc,Necessidade dos números reais para medir qualquer segmento de reta,ef-comp-ma
ef-comp-ma-oc-nocao-de-acaso,EF,oc,Noção de acaso,ef-comp-ma
ef-comp-ma-oc-nocao-de-volume,EF,oc,Noção de volume,ef-comp-ma
ef-comp-ma-oc-notacao-cientifica,EF,oc,Notação científica,ef-comp-ma
ef-comp-ma-oc-numeros-inteiros-usos-historia-ordenacao-associacao-com-pontos-da-reta-numerica-e-operacoes,EF,oc,"Números inteiros: usos, história, ordenação, associação com pontos da reta numérica e operações",ef-comp-ma
ef-comp-ma-oc-numeros-irracionais-reconhecimento-e-localizacao-de-alguns-na-reta-numerica,EF,oc,Números irracionais: reconhecimento e localização de alguns na reta numérica,ef-comp-ma
ef-comp-ma-oc-numeros-racionais-expressos-na-forma-decimal-e-sua-representacao-na-reta-numerica,EF,oc,Números racionais expressos na forma decimal e sua representação na reta numérica,ef-comp-ma
ef-comp-ma-oc-numeros-racionais-fracoes-unitarias-mais-usuais-1-2-1-3-1-4-1-5-1-10-e-1-100,EF,oc,"Números racionais: frações unitárias mais usuais (1/2, 1/3, 1/4, 1/5, 1/10 e 1/100)",ef-comp-ma
ef-comp-ma-oc-numeros-racionais-na-representacao-fracionaria-e-na-decimal-usos-ordenacao-e-associacao-com-pontos-da-reta-numerica-e-operacoes,EF,oc,"Números racionais na representação fracionária e na decimal: usos, ordenação e associação com pontos da reta numérica e operações",ef-comp-ma
ef-comp-ma-oc-numeros-racionais-representacao-decimal-para-escrever-valores-do-sistema-monetario-brasileiro,EF,oc,Números racionais: representação decimal para escrever valores do sistema monetário brasileiro,ef-comp-ma
ef-comp-ma-oc-numeros-reais-notacao-cientifica-e-problemas,EF,oc,Números reais: notação científica e problemas,ef-comp-ma
ef-comp-ma-oc-o-principio-multiplicativo-da-contagem,EF,oc,O princípio multiplicativo da contagem,ef-comp-ma
ef-comp-ma-oc-operacoes-adicao-subtracao-multiplicacao-divisao-e-potenciacao-com-numeros-naturais,EF,oc,"Operações (adição, subtração, multiplicação, divisão e potenciação) com números naturais",ef-comp-ma
ef-comp-ma-oc-operacoes-adicao-subtracao-multiplicacao-divisao-e-potenciacao-com-numeros-racionais,EF,oc,"Operações (adição, subtração, multiplicação, divisão e potenciação) com números racionais",ef-comp-ma
ef-comp-ma-oc-organizacao-dos-dados-de-uma-variavel-continua-em-classes,EF,oc,Organização dos dados de uma variável contínua em classes,ef-comp-ma
ef-comp-ma-oc-padroes-figurais-e-numericos-investigacao-de-regularidades-ou-padroes-em-sequencias,EF,oc,Padrões figurais e numéricos: investigação de regularidades ou padrões em sequências,ef-comp-ma
ef-comp-ma-oc-paralelismo-e-perpendicularismo,EF,oc,Paralelismo e perpendicularismo,ef-comp-ma
ef-comp-ma-oc-perimetro-de-um-quadrado-como-grandeza-proporcional-a-medida-do-lado,EF,oc,Perímetro de um quadrado como grandeza proporcional à medida do lado,ef-comp-ma
ef-comp-ma-oc-pesquisa-amostral-e-pesquisa-censitaria,EF,oc,Pesquisa amostral e pesquisa censitária,ef-comp-ma
ef-comp-ma-oc-pesquisas-censitaria-ou-amostral,EF,oc,Pesquisas censitária ou amostral,ef-comp-ma
ef-comp-ma-oc-planejamento-de-pesquisa-coleta-e-organizacao-dos-dados-construcao-de-tabelas-e-graficos-e-interpretacao-das-informacoes,EF,oc,"Planejamento de pesquisa, coleta e organização dos dados, construção de tabelas e gráficos e interpretação das informações",ef-comp-ma
ef-comp-ma-oc-planejamento-e-execucao-de-pesquisa-amostral,EF,oc,Planejamento e execução de pesquisa amostral,ef-comp-ma
ef-comp-ma-oc-planejamento-e-execucao-de-pesquisa-amostral-e-apresentacao-de-relatorio,EF,oc,Planejamento e execução de pesquisa amostral e apresentação de relatório,ef-comp-ma
ef-comp-ma-oc-plano-cartesiano-associacao-dos-vertices-de-um-poligono-a-pares-ordenados,EF,oc,Plano cartesiano: associação dos vértices de um polígono a pares ordenados,ef-comp-ma
ef-comp-ma-oc-plano-cartesiano-coordenadas-cartesianas-1o-quadrante-e-representacao-de-deslocamentos-no-plano-cartesiano,EF,oc,Plano cartesiano: coordenadas cartesianas (1º quadrante) e representação de deslocamentos no plano cartesiano,ef-comp-ma
ef-comp-ma-oc-plantas-baixas-e-vistas-aereas,EF,oc,Plantas baixas e vistas aéreas,ef-comp-ma
ef-comp-ma-oc-poligonos-classificacoes-quanto-ao-numero-de-vertices-as-medidas-de-lados-e-angulos-e-ao-paralelismo-e-perpendicularismo-dos-lados,EF,oc,"Polígonos: classificações quanto ao número de vértices, às medidas de lados e ângulos e ao paralelismo e perpendicularismo dos lados",ef-comp-ma
ef-comp-ma-oc-poligonos-regulares,EF,oc,Polígonos regulares,ef-comp-ma
ef-comp-ma-oc-poligonos-regulares-quadrado-e-triangulo-equilatero,EF,oc,Polígonos regulares: quadrado e triângulo equilátero,ef-comp-ma
ef-comp-ma-oc-porcentagens,EF,oc,Porcentagens,ef-comp-ma
ef-comp-ma-oc-porcentagens-problemas-que-envolvem-calculo-de-percentuais-sucessivos,EF,oc,Porcentagens: problemas que envolvem cálculo de percentuais sucessivos,ef-comp-ma
ef-comp-ma-oc-potenciacao-e-radiciacao,EF,oc,Potenciação e radiciação,ef-comp-ma
ef-comp-ma-oc-potencias-com-expoentes-negativos-e-fracionarios,EF,oc,Potências com expoentes negativos e fracionários,ef-comp-ma
ef-comp-ma-oc-principio-multiplicativo-da-contagem,EF,oc,Princípio multiplicativo da contagem,ef-comp-ma
ef-comp-ma-oc-prismas-e-piramides-planificacoes-e-relacoes-entre-seus-elementos-vertices-faces-e-arestas,EF,oc,"Prismas e pirâmides: planificações e relações entre seus elementos (vértices, faces e arestas)",ef-comp-ma
ef-comp-ma-oc-problemas-adicao-e-subtracao-de-numeros-naturais-e-numeros-racionais-cuja-representacao-decimal-e-finita,EF,oc,Problemas: adição e subtração de números naturais e números racionais cuja representação decimal é finita,ef-comp-ma
ef-comp-ma-oc-problemas-de-contagem,EF,oc,Problemas de contagem,ef-comp-ma
ef-comp-ma-oc-problemas-de-contagem-do-tipo-se-cada-objeto-de-uma-colecao-a-for-combinado-com-todos-os-elementos-de-uma-colecao-b-quantos-agrupamentos-desse-tipo-podem-ser-formados,EF,oc,"Problemas de contagem do tipo: “Se cada objeto de uma coleção A for combinado com todos os elementos de uma coleção B, quantos agrupamentos desse tipo podem ser formados?”",ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-a-particao-de-um-todo-em-duas-partes-proporcionais,EF,oc,Problemas envolvendo a partição de um todo em duas partes proporcionais,ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-adicao-de-parcelas-iguais-multiplicacao,EF,oc,Problemas envolvendo adição de parcelas iguais (multiplicação),ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-diferentes-significados-da-adicao-e-da-subtracao-juntar-acrescentar-separar-retirar,EF,oc,"Problemas envolvendo diferentes significados da adição e da subtração (juntar, acrescentar, separar, retirar)",ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-diferentes-significados-da-multiplicacao-e-da-divisao-adicao-de-parcelas-iguais-configuracao-retangular-proporcionalidade-reparticao-equitativa-e-medida,EF,oc,"Problemas envolvendo diferentes significados da multiplicação e da divisão: adição de parcelas iguais, configuração retangular, proporcionalidade, repartição equitativa e medida",ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-diferentes-significados-da-multiplicacao-e-da-divisao-adicao-de-parcelas-iguais-configuracao-retangular-reparticao-em-partes-iguais-e-medida,EF,oc,"Problemas envolvendo diferentes significados da multiplicação e da divisão: adição de parcelas iguais, configuração retangular, repartição em partes iguais e medida",ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-grandezas-diretamente-proporcionais-e-grandezas-inversamente-proporcionais,EF,oc,Problemas envolvendo grandezas diretamente proporcionais e grandezas inversamente proporcionais,ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-medicoes,EF,oc,Problemas envolvendo medições,ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-significados-da-adicao-e-da-subtracao-juntar-acrescentar-separar-retirar-comparar-e-completar-quantidades,EF,oc,"Problemas envolvendo significados da adição e da subtração: juntar, acrescentar, separar, retirar, comparar e completar quantidades",ef-comp-ma
ef-comp-ma-oc-problemas-envolvendo-significados-de-dobro-metade-triplo-e-terca-parte,EF,oc,"Problemas envolvendo significados de dobro, metade, triplo e terça parte",ef-comp-ma
ef-comp-ma-oc-problemas-multiplicacao-e-divisao-de-numeros-racionais-cuja-representacao-decimal-e-finita-por-numeros-naturais,EF,oc,Problemas: multiplicação e divisão de números racionais cuja representação decimal é finita por números naturais,ef-comp-ma
ef-comp-ma-oc-problemas-que-tratam-da-particao-de-um-todo-em-duas-partes-desiguais-envolvendo-razoes-entre-as-partes-e-entre-uma-das-partes-e-o-todo,EF,oc,"Problemas que tratam da partição de um todo em duas partes desiguais, envolvendo razões entre as partes e entre uma das partes e o todo",ef-comp-ma
ef-comp-ma-oc-problemas-sobre-medidas-envolvendo-grandezas-como-comprimento-massa-tempo-temperatura-area-capacidade-e-volume,EF,oc,"Problemas sobre medidas envolvendo grandezas como comprimento, massa, tempo, temperatura, área, capacidade e volume",ef-comp-ma
ef-comp-ma-oc-problemas-utilizando-o-sistema-monetario-brasileiro,EF,oc,Problemas utilizando o sistema monetário brasileiro,ef-comp-ma
ef-comp-ma-oc-procedimentos-de-calculo-mental-e-escrito-com-numeros-naturais-adicao-e-subtracao,EF,oc,Procedimentos de cálculo (mental e escrito) com números naturais: adição e subtração,ef-comp-ma
ef-comp-ma-oc-propriedades-da-igualdade,EF,oc,Propriedades da igualdade,ef-comp-ma
ef-comp-ma-oc-propriedades-da-igualdade-e-nocao-de-equivalencia,EF,oc,Propriedades da igualdade e noção de equivalência,ef-comp-ma
ef-comp-ma-oc-propriedades-das-operacoes-para-o-desenvolvimento-de-diferentes-estrategias-de-calculo-com-numeros-naturais,EF,oc,Propriedades das operações para o desenvolvimento de diferentes estratégias de cálculo com números naturais,ef-comp-ma
ef-comp-ma-oc-quantificacao-de-elementos-de-uma-colecao-estimativas-contagem-um-a-um-pareamento-ou-outros-agrupamentos-e-comparacao,EF,oc,"Quantificação de elementos de uma coleção: estimativas, contagem um a um, pareamento ou outros agrupamentos e comparação",ef-comp-ma
ef-comp-ma-oc-razao-entre-grandezas-de-especies-diferentes,EF,oc,Razão entre grandezas de espécies diferentes,ef-comp-ma
ef-comp-ma-oc-reconhecimento-de-numeros-no-contexto-diario-indicacao-de-quantidades-indicacao-de-ordem-ou-indicacao-de-codigo-para-a-organizacao-de-informacoes,EF,oc,"Reconhecimento de números no contexto diário: indicação de quantidades, indicação de ordem ou indicação de código para a organização de informações",ef-comp-ma
ef-comp-ma-oc-registros-pessoais-para-comunicacao-de-informacoes-coletadas,EF,oc,Registros pessoais para comunicação de informações coletadas,ef-comp-ma
ef-comp-ma-oc-relacao-de-igualdade,EF,oc,Relação de igualdade,ef-comp-ma
ef-comp-ma-oc-relacoes-entre-adicao-e-subtracao-e-entre-multiplicacao-e-divisao,EF,oc,Relações entre adição e subtração e entre multiplicação e divisão,ef-comp-ma
ef-comp-ma-oc-relacoes-entre-arcos-e-angulos-na-circunferencia-de-um-circulo,EF,oc,Relações entre arcos e ângulos na circunferência de um círculo,ef-comp-ma
ef-comp-ma-oc-relacoes-entre-os-angulos-formados-por-retas-paralelas-intersectadas-por-uma-transversal,EF,oc,Relações entre os ângulos formados por retas paralelas intersectadas por uma transversal,ef-comp-ma
ef-comp-ma-oc-relacoes-metricas-no-triangulo-retangulo,EF,oc,Relações métricas no triângulo retângulo,ef-comp-ma
ef-comp-ma-oc-representacao-fracionaria-dos-numeros-racionais-reconhecimento-significados-leitura-e-representacao-na-reta-numerica,EF,oc,"Representação fracionária dos números racionais: reconhecimento, significados, leitura e representação na reta numérica",ef-comp-ma
ef-comp-ma-oc-resolucao-de-equacoes-polinomiais-do-2o-grau-por-meio-de-fatoracoes,EF,oc,Resolução de equações polinomiais do 2º grau por meio de fatorações,ef-comp-ma
ef-comp-ma-oc-reta-numerica,EF,oc,Reta numérica,ef-comp-ma
ef-comp-ma-oc-retas-paralelas-cortadas-por-transversais-teoremas-de-proporcionalidade-e-verificacoes-experimentais,EF,oc,Retas paralelas cortadas por transversais: teoremas de proporcionalidade e verificações experimentais,ef-comp-ma
ef-comp-ma-oc-semelhanca-de-triangulos,EF,oc,Semelhança de triângulos,ef-comp-ma
ef-comp-ma-oc-sequencia-numerica-recursiva-formada-por-multiplos-de-um-numero-natural,EF,oc,Sequência numérica recursiva formada por múltiplos de um número natural,ef-comp-ma
ef-comp-ma-oc-sequencia-numerica-recursiva-formada-por-numeros-que-deixam-o-mesmo-resto-ao-ser-divididos-por-um-mesmo-numero-natural-diferente-de-zero,EF,oc,Sequência numérica recursiva formada por números que deixam o mesmo resto ao ser divididos por um mesmo número natural diferente de zero,ef-comp-ma
ef-comp-ma-oc-sequencias-recursivas-e-nao-recursivas,EF,oc,Sequências recursivas e não recursivas,ef-comp-ma
ef-comp-ma-oc-sequencias-recursivas-observacao-de-regras-usadas-utilizadas-em-seriacoes-numericas-mais-1-mais-2-menos-1-menos-2-por-exemplo,EF,oc,"Sequências recursivas: observação de regras usadas utilizadas em seriações numéricas (mais 1, mais 2, menos 1, menos 2, por exemplo)",ef-comp-ma
ef-comp-ma-oc-significado-de-medida-e-de-unidade-de-medida,EF,oc,Significado de medida e de unidade de medida,ef-comp-ma
ef-comp-ma-oc-significados-de-metade-terca-parte-quarta-parte-quinta-parte-e-decima-parte,EF,oc,"Significados de metade, terça parte, quarta parte, quinta parte e décima parte",ef-comp-ma
ef-comp-ma-oc-simetria-de-reflexao,EF,oc,Simetria de reflexão,ef-comp-ma
ef-comp-ma-oc-simetrias-de-translacao-rotacao-e-reflexao,EF,oc,"Simetrias de translação, rotação e reflexão",ef-comp-ma
ef-comp-ma-oc-sistema-de-equacoes-polinomiais-de-1o-grau-resolucao-algebrica-e-representacao-no-plano-cartesiano,EF,oc,Sistema de equações polinomiais de 1º grau: resolução algébrica e representação no plano cartesiano,ef-comp-ma
ef-comp-ma-oc-sistema-de-numeracao-decimal-caracteristicas-leitura-escrita-e-comparacao-de-numeros-naturais-e-de-numeros-racionais-representados-na-forma-decimal,EF,oc,"Sistema de numeração decimal: características, leitura, escrita e comparação de números naturais e de números racionais representados na forma decimal",ef-comp-ma
ef-comp-ma-oc-sistema-de-numeracao-decimal-leitura-escrita-comparacao-e-ordenacao-de-numeros-naturais-de-ate-cinco-ordens,EF,oc,"Sistema de numeração decimal: leitura, escrita, comparação e ordenação de números naturais de até cinco ordens",ef-comp-ma
ef-comp-ma-oc-sistema-de-numeracao-decimal-leitura-escrita-e-ordenacao-de-numeros-naturais-de-ate-seis-ordens,EF,oc,"Sistema de numeração decimal: leitura, escrita e ordenação de números naturais (de até seis ordens)",ef-comp-ma
ef-comp-ma-oc-sistema-monetario-brasileiro-estabelecimento-de-equivalencias-de-um-mesmo-valor-na-utilizacao-de-diferentes-cedulas-e-moedas,EF,oc,Sistema monetário brasileiro: estabelecimento de equivalências de um mesmo valor na utilização de diferentes cédulas e moedas,ef-comp-ma
ef-comp-ma-oc-sistema-monetario-brasileiro-reconhecimento-de-cedulas-e-moedas,EF,oc,Sistema monetário brasileiro: reconhecimento de cédulas e moedas,ef-comp-ma
ef-comp-ma-oc-sistema-monetario-brasileiro-reconhecimento-de-cedulas-e-moedas-e-equivalencia-de-valores,EF,oc,Sistema monetário brasileiro: reconhecimento de cédulas e moedas e equivalência de valores,ef-comp-ma
ef-comp-ma-oc-soma-das-probabilidades-de-todos-os-elementos-de-um-espaco-amostral,EF,oc,Soma das probabilidades de todos os elementos de um espaço amostral,ef-comp-ma
ef-comp-ma-oc-teorema-de-pitagoras-verificacoes-experimentais-e-demonstracao,EF,oc,Teorema de Pitágoras: verificações experimentais e demonstração,ef-comp-ma
ef-comp-ma-oc-transformacoes-geometricas-de-poligonos-no-plano-cartesiano-multiplicacao-das-coordenadas-por-um-numero-inteiro-e-obtencao-de-simetricos-em-relacao-aos-eixos-e-a-origem,EF,oc,Transformações geométricas de polígonos no plano cartesiano: multiplicação das coordenadas por um número inteiro e obtenção de simétricos em relação aos eixos e à origem,ef-comp-ma
ef-comp-ma-oc-transformacoes-geometricas-simetrias-de-translacao-reflexao-e-rotacao,EF,oc,"Transformações geométricas: simetrias de translação, reflexão e rotação",ef-comp-ma
ef-comp-ma-oc-triangulos-construcao-condicao-de-existencia-e-soma-das-medidas-dos-angulos-internos,EF,oc,"Triângulos: construção, condição de existência e soma das medidas dos ângulos internos",ef-comp-ma
ef-comp-ma-oc-unidades-de-medida-para-medir-distancias-muito-grandes-e-muito-pequenas,EF,oc,Unidades de medida para medir distâncias muito grandes e muito pequenas,ef-comp-ma
ef-comp-ma-oc-unidades-de-medida-utilizadas-na-informatica,EF,oc,Unidades de medida utilizadas na informática,ef-comp-ma
ef-comp-ma-oc-valor-numerico-de-expressoes-algebricas,EF,oc,Valor numérico de expressões algébricas,ef-comp-ma
ef-comp-ma-oc-variacao-de-grandezas-diretamente-proporcionais-inversamente-proporcionais-ou-nao-proporcionais,EF,oc,"Variação de grandezas: diretamente proporcionais, inversamente proporcionais ou não proporcionais",ef-comp-ma
ef-comp-ma-oc-vistas-ortogonais-de-figuras-espaciais,EF,oc,Vistas ortogonais de figuras espaciais,ef-comp-ma
ef-comp-ma-oc-volume-de-bloco-retangular,EF,oc,Volume de bloco retangular,ef-comp-ma
ef-comp-ma-oc-volume-de-prismas-e-cilindros,EF,oc,Volume de prismas e cilindros,ef-comp-ma
ef-comp-ma-ut-algebra,EF,ut,Álgebra,ef-comp-ma
ef-comp-ma-ut-geometria,EF,ut,Geometria,ef-comp-ma
ef-comp-ma-ut-grandezas-e-medidas,EF,ut,Grandezas e medidas,ef-comp-ma
ef-comp-ma-ut-numeros,EF,ut,Números,ef-comp-ma
ef-comp-ma-ut-probabilidade-e-estatistica,EF,ut,Probabilidade e estatística,ef-comp-ma
em-comp-lp-catu-campo-artistico-literario,EM,catu,Campo artístico-literário,em-comp-lp
em-comp-lp-catu-campo-da-vida-pessoal,EM,catu,Campo da vida pessoal,em-comp-lp
em-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,EM,catu,Campo das práticas de estudo e pesquisa,em-comp-lp
em-comp-lp-catu-campo-de-atuacao-na-vida-publica,EM,catu,Campo de atuação na vida pública,em-comp-lp
em-comp-lp-catu-campo-jornalistico-midiatico,EM,catu,Campo jornalístico-midiático,em-comp-lp
em-comp-lp-catu-todos-os-campos-de-atuacao-social,EM,catu,Todos os Campos de atuação social,em-comp-lp
